Date	Total	Merch	Bikes	Repairs	Loyal Member
12/2/2021	52	52	0	0	1
12/3/2021	12	12	0	0	1
12/4/2021	24	24	0	0	1
12/5/2021	53.79	0	0	53.79	0
12/6/2021	710	0	0	710	1
12/7/2021	661	0	0	661	1
12/8/2021	15	0	0	15	1
12/9/2021	208.17	208.17	0	0	1
12/10/2021	0	0	0	0	1
12/11/2021	35	15	0	20	1
12/12/2021	0	0	0	0	1
12/13/2021	86.41	20.2	0	66.21	1
12/14/2021	0	0	0	0	0
12/15/2021	20	20	0	0	0
12/16/2021	313	0	0	313	0
12/17/2021	20	20	0	0	0
12/18/2021	0	0	0	0	1
12/19/2021	0	0	0	0	1
12/20/2021	0	0	0	0	1
12/21/2021	16	16	0	0	1
12/22/2021	0	0	0	0	1
12/23/2021	0	0	0	0	0
12/24/2021	0	0	0	0	0
12/25/2021	0	0	0	0	0
12/26/2021	0	0	0	0	0
12/27/2021	45	0	0	45	0
12/28/2021	0	0	0	0	1
12/29/2021	0	0	0	0	1
12/30/2021	0	0	0	0	1
12/31/2021	0	0	0	0	1
1/1/2022	0	0	0	0	0
1/2/2022	0	0	0	0	0
1/3/2022	0	0	0	0	0
1/4/2022	0	0	0	0	0
1/5/2022	14	14	0	0	0
1/6/2022	34	34	0	0	0
1/7/2022	0	0	0	0	0
1/8/2022	130	0	0	130	0
1/9/2022	645	0	0	645	1
1/10/2022	80	80	0	0	1
1/11/2022	40	40	0	0	1
1/12/2022	1614.55	120	1494.55	0	1
1/13/2022	100	100	0	0	1
1/14/2022	565.84	0	565.84	0	1
1/15/2022	98	98	0	0	1
1/16/2022	64	64	0	0	1
1/17/2022	32	32	0	0	1
1/18/2022	0	0	0	0	1
1/19/2022	0	0	0	0	0
1/20/2022	0	0	0	0	0
1/21/2022	0	0	0	0	1
1/22/2022	0	0	0	0	1
1/23/2022	0	0	0	0	1
1/24/2022	0	0	0	0	1
1/25/2022	0	0	0	0	1
1/26/2022	0	0	0	0	1
1/27/2022	0	0	0	0	1
1/28/2022	49.5	34.5	0	15	0
1/29/2022	71	30	0	41	0
1/30/2022	150	60	0	90	0
1/31/2022	163.9	163.9	0	0	0
2/1/2022	100	100	0	0	0
2/2/2022	0	0	0	0	1
2/3/2022	84	42	0	42	1
2/4/2022	40	0	0	40	1
2/5/2022	113	30	0	83	1
2/6/2022	30	30	0	0	0
2/7/2022	51	20	0	31	0
2/8/2022	0	0	0	0	0
2/9/2022	302.1	302.1	0	0	0
2/10/2022	75	75	0	0	0
2/11/2022	3	0	0	3	1
2/12/2022	54	54	0	0	1
2/13/2022	19	0	0	19	1
2/14/2022	85	0	0	85	1
2/15/2022	30	8	0	22	0
2/16/2022	135.6	38.6	0	97	0
2/17/2022	45	40	0	5	1
2/18/2022	3656.75	3	3653.75	0	1
2/19/2022	30	0	0	30	1
2/20/2022	0	0	0	0	1
2/21/2022	10	10	0	0	1
2/22/2022	65	41	0	24	1
2/23/2022	26	26	0	0	1
2/24/2022	39	0	0	39	1
2/25/2022	35	35	0	0	1
2/26/2022	24	0	0	24	1
2/27/2022	0	0	0	0	1
2/28/2022	0	0	0	0	1
3/1/2022	0	0	0	0	1
3/2/2022	0	0	0	0	1
3/3/2022	0	0	0	0	1
3/4/2022	0	0	0	0	1
3/5/2022	0	0	0	0	1
3/6/2022	0	0	0	0	0
3/7/2022	0	0	0	0	0
3/8/2022	35.9	35.9	0	0	0
3/9/2022	0	0	0	0	0
3/10/2022	0	0	0	0	1
3/11/2022	0	0	0	0	1
3/12/2022	0	0	0	0	1
3/13/2022	25	0	0	25	1
3/14/2022	14	0	0	14	1
3/15/2022	55	35	0	20	1
3/16/2022	0	0	0	0	1
3/17/2022	12	12	0	0	1
3/18/2022	0	0	0	0	1
3/19/2022	200	72	0	128	1
3/20/2022	20	0	0	20	1
3/21/2022	0	0	0	0	1
3/22/2022	0	0	0	0	1
3/23/2022	1	1	0	0	1
3/24/2022	0	0	0	0	0
3/25/2022	0	0	0	0	0
3/26/2022	0	0	0	0	0
3/27/2022	18	0	0	18	0
3/28/2022	155	0	0	155	0
3/29/2022	0	0	0	0	1
3/30/2022	0	0	0	0	1
3/31/2022	0	0	0	0	1
4/1/2022	0	0	0	0	1
4/2/2022	0	0	0	0	0
4/3/2022	0	0	0	0	1
4/4/2022	0	0	0	0	1
4/5/2022	0	0	0	0	1
4/6/2022	0	0	0	0	1
4/7/2022	30	30	0	0	1
4/8/2022	0	0	0	0	1
4/9/2022	0	0	0	0	1
4/10/2022	0	0	0	0	1
4/11/2022	0	0	0	0	0
4/12/2022	0	0	0	0	0
4/13/2022	141	141	0	0	0
4/14/2022	0	0	0	0	0
4/15/2022	707	107	0	600	0
4/16/2022	169	144	0	25	0
4/17/2022	18.9	18.9	0	0	1
4/18/2022	25	25	0	0	1
4/19/2022	1473.19	12	1451.19	10	1
4/20/2022	15	15	0	0	0
4/21/2022	0	0	0	0	0
4/22/2022	0	0	0	0	0
4/23/2022	0	0	0	0	0
4/24/2022	0	0	0	0	0
4/25/2022	0	0	0	0	0
4/26/2022	40	0	0	40	0
4/27/2022	0	0	0	0	0
4/28/2022	0	0	0	0	1
4/29/2022	0	0	0	0	0
4/30/2022	27	27	0	0	0
5/1/2022	0	0	0	0	0
5/2/2022	20	20	0	0	0
5/3/2022	0	0	0	0	0
5/4/2022	40	40	0	0	0
5/5/2022	0	0	0	0	1
5/6/2022	45	45	0	0	1
5/7/2022	0	0	0	0	1
5/8/2022	181.5	137.5	0	44	0
5/9/2022	0	0	0	0	0
5/10/2022	0	0	0	0	0
5/11/2022	30.5	30.5	0	0	1
5/12/2022	186.25	186.25	0	0	1
5/13/2022	0	0	0	0	1
5/14/2022	0	0	0	0	1
5/15/2022	0	0	0	0	1
5/16/2022	0	0	0	0	1
5/17/2022	0	0	0	0	0
5/18/2022	20	0	0	20	0
5/19/2022	140	10	0	130	1
5/20/2022	135	50	0	85	1
5/21/2022	173.2	18.2	0	155	1
5/22/2022	10	0	0	10	1
5/23/2022	210	40	0	170	1
5/24/2022	35	0	0	35	1
5/25/2022	20	0	0	20	1
5/26/2022	483.25	257.25	0	226	1
5/27/2022	226.25	169.25	0	57	1
5/28/2022	710.75	91.75	0	619	1
5/29/2022	111	101	0	10	1
5/30/2022	15	15	0	0	1
5/31/2022	742	64	0	678	1
6/1/2022	74	25	0	49	1
6/2/2022	101.75	86.75	0	15	1
6/3/2022	203.25	163.25	0	40	1
6/4/2022	102	0	0	102	1
6/5/2022	557	7	0	550	1
6/6/2022	121	121	0	0	1
6/7/2022	0	0	0	0	1
6/8/2022	431	76	0	355	1
6/9/2022	1198.75	63.75	0	1135	1
6/10/2022	700	45	0	655	1
6/11/2022	20	20	0	0	1
6/12/2022	0	0	0	0	1
6/13/2022	0	0	0	0	0
6/14/2022	0	0	0	0	0
6/15/2022	0	0	0	0	0
6/16/2022	0	0	0	0	0
6/17/2022	0	0	0	0	0
6/18/2022	0	0	0	0	0
6/19/2022	57	57	0	0	0
6/20/2022	12	12	0	0	0
6/21/2022	0	0	0	0	1
6/22/2022	0	0	0	0	0
6/23/2022	0	0	0	0	0
6/24/2022	0	0	0	0	0
6/25/2022	20	20	0	0	0
6/26/2022	13	13	0	0	0
6/27/2022	79	79	0	0	0
6/28/2022	0	0	0	0	0
6/29/2022	0	0	0	0	0
6/30/2022	0	0	0	0	0
7/1/2022	0	0	0	0	0
7/2/2022	796.67	97.25	682.42	17	0
7/3/2022	2709.45	73.5	2620.95	15	0
7/4/2022	1332.91	70.25	1262.66	0	0
7/5/2022	49	20	0	29	0
7/6/2022	114	39	0	75	0
7/7/2022	21.5	14.5	0	7	0
7/8/2022	100.15	100.15	0	0	0
7/9/2022	301	241	0	60	1
7/10/2022	36.25	36.25	0	0	1
7/11/2022	0	0	0	0	0
7/12/2022	55	55	0	0	0
7/13/2022	363.4	355.4	0	8	1
7/14/2022	209.1	209.1	0	0	1
7/15/2022	183.8	142.8	0	41	1
7/16/2022	1565.33	26.98	1533.35	5	1
7/17/2022	104.25	88.25	0	16	1
7/18/2022	15	15	0	0	1
7/19/2022	1925.41	10	1900.41	15	1
7/20/2022	107.5	107.5	0	0	1
7/21/2022	0	0	0	0	1
7/22/2022	15	15	0	0	1
7/23/2022	0	0	0	0	1
7/24/2022	40.75	40.75	0	0	1
7/25/2022	55.5	55.5	0	0	1
7/26/2022	81.75	61.75	0	20	1
7/27/2022	390.09	30	345.09	15	1
7/28/2022	51	0	0	51	1
7/29/2022	110	30	0	80	0
7/30/2022	0	0	0	0	0
7/31/2022	978.42	75	903.42	0	0
8/1/2022	0	0	0	0	0
8/2/2022	20	20	0	0	0
8/3/2022	0	0	0	0	0
8/4/2022	0	0	0	0	0
8/5/2022	0	0	0	0	0
8/6/2022	3	0	0	3	0
8/7/2022	30	30	0	0	1
8/8/2022	160	10	0	150	1
8/9/2022	552.17	182.5	272.67	97	1
8/10/2022	2526.2	5	2521.2	0	1
8/11/2022	5599.13	137.88	5461.25	0	1
8/12/2022	40	0	0	40	1
8/13/2022	48	10	0	38	1
8/14/2022	808.52	11.56	716.96	80	1
8/15/2022	511.56	16.56	0	495	1
8/16/2022	177.4	177.4	0	0	1
8/17/2022	151.95	151.95	0	0	1
8/18/2022	277.8	191.8	0	86	1
8/19/2022	276.25	196.25	0	80	1
8/20/2022	916	156	0	760	1
8/21/2022	3159.37	39.76	3119.61	0	1
8/22/2022	138.5	138.5	0	0	1
8/23/2022	215.8	215.8	0	0	1
8/24/2022	316.8	277.8	0	39	1
8/25/2022	94	18	0	76	0
8/26/2022	130	74	0	56	0
8/27/2022	50	50	0	0	0
8/28/2022	14	14	0	0	0
8/29/2022	77	25	0	52	0
8/30/2022	126.8	112.8	0	14	1
8/31/2022	59	59	0	0	1
9/1/2022	138	18	0	120	1
9/2/2022	137	37	0	100	1
9/3/2022	235.6	235.6	0	0	0
9/4/2022	212.55	144.55	0	68	1
9/5/2022	77	15	0	62	1
9/6/2022	0	0	0	0	1
9/7/2022	66.5	66.5	0	0	1
9/8/2022	44.5	44.5	0	0	1
9/9/2022	0	0	0	0	1
9/10/2022	12	12	0	0	1
9/11/2022	97	14	0	83	1
9/12/2022	309.9	309.9	0	0	1
9/13/2022	106.75	106.75	0	0	1
9/14/2022	1057.16	110.65	934.51	12	1
9/15/2022	188.4	188.4	0	0	1
9/16/2022	8	8	0	0	1
9/17/2022	23	23	0	0	1
9/18/2022	27	15	0	12	1
9/19/2022	38	8	0	30	1
9/20/2022	50.25	50.25	0	0	1
9/21/2022	46.55	46.55	0	0	1
9/22/2022	261	16	0	245	1
9/23/2022	832.67	10	822.67	0	1
9/24/2022	15	15	0	0	1
9/25/2022	223	12	0	211	1
9/26/2022	12	12	0	0	1
9/27/2022	12	12	0	0	1
9/28/2022	62.18	62.18	0	0	1
9/29/2022	47	0	0	47	1
9/30/2022	14	14	0	0	1
10/1/2022	0	0	0	0	1
10/2/2022	36.25	36.25	0	0	0
10/3/2022	20	20	0	0	0
10/4/2022	37	0	0	37	0
10/5/2022	439	0	0	439	0
10/6/2022	645	0	0	645	1
10/7/2022	1002	0	0	1002	1
10/8/2022	0	0	0	0	1
10/9/2022	0	0	0	0	1
10/10/2022	0	0	0	0	1
10/11/2022	0	0	0	0	0
10/12/2022	925	50	0	875	0
10/13/2022	603	6	0	597	0
10/14/2022	1835	0	0	1835	1
10/15/2022	1685	0	0	1685	1
10/16/2022	325	0	0	325	1
10/17/2022	71	0	0	71	1
10/18/2022	115	0	0	115	1
10/19/2022	0	0	0	0	1
10/20/2022	148	25	0	123	0
10/21/2022	10	0	0	10	0
10/22/2022	338	0	0	338	0
10/23/2022	73.49	73.49	0	0	0
10/24/2022	82	82	0	0	0
10/25/2022	436	0	0	436	1
10/26/2022	1010	20	0	990	1
10/27/2022	1490	0	0	1490	1
10/28/2022	66	21	0	45	1
10/29/2022	100	80	0	20	0
10/30/2022	247	40	0	207	0
10/31/2022	644	225	0	419	1
11/1/2022	158	158	0	0	1
11/2/2022	178	178	0	0	1
11/3/2022	100	80	0	20	1
11/4/2022	68	40	0	28	1
11/5/2022	121.5	60	0	61.5	1
11/6/2022	174	95	0	79	1
11/7/2022	267.9	179.9	0	88	0
11/8/2022	284.75	239.75	0	45	1
11/9/2022	189	160	0	29	1
11/10/2022	811	192	0	619	1
11/11/2022	701.8	226.8	0	475	1
11/12/2022	40	40	0	0	1
11/13/2022	993.64	969.14	0	24.5	1
11/14/2022	148	120	0	28	1
11/15/2022	110	72	0	38	1
11/16/2022	207.15	207.15	0	0	0
11/17/2022	188.8	129.8	0	59	0
11/18/2022	242.55	242.55	0	0	0
11/19/2022	0	0	0	0	0
11/20/2022	131	113	0	18	1
11/21/2022	74	74	0	0	1
11/22/2022	15	15	0	0	1
11/23/2022	104.8	104.8	0	0	1
11/24/2022	0	0	0	0	1
11/25/2022	27	27	0	0	0
11/26/2022	25	25	0	0	0
11/27/2022	15	15	0	0	0
11/28/2022	0	0	0	0	0
11/29/2022	110	87	0	23	0
11/30/2022	163.5	163.5	0	0	1
12/1/2022	128.75	113.75	0	15	1
12/2/2022	90	70	0	20	1
12/3/2022	0	0	0	0	1
12/4/2022	63.5	63.5	0	0	0
12/5/2022	70	70	0	0	0
12/6/2022	10	10	0	0	0
12/7/2022	25	10	0	15	0
12/8/2022	856	35	821	0	0
12/9/2022	10	10	0	0	0
12/10/2022	40	40	0	0	0
12/11/2022	40	40	0	0	0
12/12/2022	38	22	0	16	1
12/13/2022	120	120	0	0	0
12/14/2022	149	132	0	17	0
12/15/2022	16	0	0	16	1
12/16/2022	14	0	0	14	1
12/17/2022	0	0	0	0	1
12/18/2022	145	145	0	0	1
12/19/2022	195	175	0	20	1
12/20/2022	210	190	0	20	1
12/21/2022	84	84	0	0	1
12/22/2022	0	0	0	0	0
12/23/2022	0	0	0	0	0
12/24/2022	38	0	0	38	0
12/25/2022	33	0	0	33	0
12/26/2022	15	15	0	0	0
12/27/2022	17	17	0	0	0
12/28/2022	68	0	0	68	0
12/29/2022	0	0	0	0	0
12/30/2022	103	55	0	48	1
12/31/2022	439	375	0	64	0
1/1/2023	22	22	0	0	0
1/2/2023	0	0	0	0	0
1/3/2023	12	12	0	0	1
1/4/2023	0	0	0	0	1
1/5/2023	28.25	28.25	0	0	1
1/6/2023	104.25	104.25	0	0	1
1/7/2023	0	0	0	0	1
1/8/2023	0	0	0	0	1
1/9/2023	72	52	0	20	0
1/10/2023	79	0	0	79	0
1/11/2023	104	104	0	0	0
1/12/2023	551.93	551.93	0	0	0
1/13/2023	1885.97	20	1842.97	23	0
1/14/2023	0	0	0	0	1
1/15/2023	36	36	0	0	1
1/16/2023	0	0	0	0	1
1/17/2023	192.75	192.75	0	0	1
1/18/2023	15	15	0	0	0
1/19/2023	180	20	0	160	0
1/20/2023	60	25	0	35	0
1/21/2023	0	0	0	0	1
1/22/2023	0	0	0	0	1
1/23/2023	32	0	0	32	1
1/24/2023	81.6	66.6	0	15	1
1/25/2023	0	0	0	0	1
1/26/2023	0	0	0	0	1
1/27/2023	345.5	345.5	0	0	0
1/28/2023	275	255	0	20	0
1/29/2023	445	404	0	41	0
1/30/2023	375.5	375.5	0	0	0
1/31/2023	193	193	0	0	0
2/1/2023	426.99	426.99	0	0	1
2/2/2023	199	199	0	0	1
2/3/2023	230	195	0	35	1
2/4/2023	220	220	0	0	1
2/5/2023	18	18	0	0	0
2/6/2023	37.6	37.6	0	0	0
2/7/2023	0	0	0	0	0
2/8/2023	44	44	0	0	0
2/9/2023	1385.05	34	1351.05	0	1
2/10/2023	57	57	0	0	1
2/11/2023	16	0	0	16	1
2/12/2023	69.5	69.5	0	0	1
2/13/2023	51.25	51.25	0	0	1
2/14/2023	18	18	0	0	0
2/15/2023	29	29	0	0	0
2/16/2023	18	18	0	0	0
2/17/2023	79	62	0	17	0
2/18/2023	10	10	0	0	0
2/19/2023	0	0	0	0	0
2/20/2023	75	0	0	75	1
2/21/2023	51	51	0	0	1
2/22/2023	24.2	24.2	0	0	1
2/23/2023	20	0	0	20	0
2/24/2023	25	25	0	0	1
2/25/2023	120	120	0	0	1
2/26/2023	239	152	0	87	1
2/27/2023	0	0	0	0	1
2/28/2023	81.5	60.5	0	21	1
3/1/2023	64.7	64.7	0	0	1
3/2/2023	73.3	73.3	0	0	1
3/3/2023	25	25	0	0	1
3/4/2023	15	15	0	0	0
3/5/2023	15	15	0	0	0
3/6/2023	30	30	0	0	0
3/7/2023	68	45	0	23	0
3/8/2023	63	0	0	63	0
3/9/2023	17.5	17.5	0	0	0
3/10/2023	23	0	0	23	0
3/11/2023	20	20	0	0	0
3/12/2023	0	0	0	0	0
3/13/2023	25	25	0	0	0
3/14/2023	48.35	48.35	0	0	0
3/15/2023	96.25	96.25	0	0	0
3/16/2023	120	120	0	0	0
3/17/2023	1065.51	621.51	0	444	1
3/18/2023	62	62	0	0	1
3/19/2023	0	0	0	0	1
3/20/2023	49	0	0	49	1
3/21/2023	56	0	0	56	1
3/22/2023	67	67	0	0	1
3/23/2023	3.25	3.25	0	0	0
3/24/2023	0	0	0	0	0
3/25/2023	15.25	15.25	0	0	0
3/26/2023	33.25	33.25	0	0	0
3/27/2023	33.25	33.25	0	0	0
3/28/2023	61	20	0	41	0
3/29/2023	17	17	0	0	1
3/30/2023	65.25	65.25	0	0	1
3/31/2023	0	0	0	0	1
4/1/2023	20	20	0	0	0
4/2/2023	30	30	0	0	0
4/3/2023	35	15	0	20	0
4/4/2023	14	0	0	14	0
4/5/2023	0	0	0	0	0
4/6/2023	0	0	0	0	0
4/7/2023	0	0	0	0	0
4/8/2023	34.5	34.5	0	0	1
4/9/2023	10	10	0	0	1
4/10/2023	737.75	212.75	0	525	0
4/11/2023	180	180	0	0	0
4/12/2023	284	284	0	0	0
4/13/2023	211	174	0	37	0
4/14/2023	719	194	0	525	0
4/15/2023	244	202	0	42	0
4/16/2023	119	100	0	19	0
4/17/2023	197	175	0	22	1
4/18/2023	246	230	0	16	1
4/19/2023	181	181	0	0	0
4/20/2023	229	215	0	14	0
4/21/2023	1327.95	232.45	1095.5	0	0
4/22/2023	200	172	0	28	0
4/23/2023	242	172	0	70	1
4/24/2023	313	268	45	0	1
4/25/2023	254.25	195.25	0	59	1
4/26/2023	1017.1	611.1	0	406	1
4/27/2023	92	78	0	14	1
4/28/2023	5	5	0	0	1
4/29/2023	27.5	27.5	0	0	1
4/30/2023	6.5	6.5	0	0	1
5/1/2023	0	0	0	0	1
5/2/2023	0	0	0	0	1
5/3/2023	0	0	0	0	1
5/4/2023	15	15	0	0	1
5/5/2023	12	12	0	0	1
5/6/2023	11	11	0	0	1
5/7/2023	29	29	0	0	1
5/8/2023	0	0	0	0	1
5/9/2023	19.5	0	0	19.5	1
5/10/2023	20	0	0	20	1
5/11/2023	0	0	0	0	1
5/12/2023	0	0	0	0	1
5/13/2023	0	0	0	0	1
5/14/2023	0	0	0	0	1
5/15/2023	35	0	0	35	1
5/16/2023	0	0	0	0	1
5/17/2023	0	0	0	0	1
5/18/2023	22.5	0	0	22.5	1
5/19/2023	42	42	0	0	1
5/20/2023	0	0	0	0	1
5/21/2023	15	15	0	0	1
5/22/2023	0	0	0	0	1
5/23/2023	0	0	0	0	1
5/24/2023	12	12	0	0	1
5/25/2023	0	0	0	0	1
5/26/2023	0	0	0	0	1
5/27/2023	0	0	0	0	0
5/28/2023	0	0	0	0	0
5/29/2023	0	0	0	0	0
5/30/2023	0	0	0	0	0
5/31/2023	0	0	0	0	0
6/1/2023	0	0	0	0	0
6/2/2023	0	0	0	0	0
6/3/2023	0	0	0	0	0
6/4/2023	0	0	0	0	0
6/5/2023	34	34	0	0	0
6/6/2023	12.9	12.9	0	0	0
6/7/2023	37.94	37.94	0	0	0
6/8/2023	27	27	0	0	0
6/9/2023	10	10	0	0	0
6/10/2023	0	0	0	0	0
6/11/2023	10	10	0	0	0
6/12/2023	20	20	0	0	0
6/13/2023	15	15	0	0	0
6/14/2023	24	24	0	0	0
6/15/2023	25.94	25.94	0	0	0
6/16/2023	0	0	0	0	0
6/17/2023	8	0	0	8	0
6/18/2023	0	0	0	0	0
6/19/2023	75	75	0	0	0
6/20/2023	54.25	54.25	0	0	0
6/21/2023	15	15	0	0	0
6/22/2023	27	0	0	27	0
6/23/2023	0	0	0	0	1
6/24/2023	15	15	0	0	1
6/25/2023	41	5	0	36	0
6/26/2023	0	0	0	0	0
6/27/2023	0	0	0	0	0
6/28/2023	397.12	382.12	0	15	0
6/29/2023	505.47	420.47	0	85	1
6/30/2023	92.76	92.76	0	0	1
7/1/2023	10	10	0	0	1
7/2/2023	354.99	288.99	0	66	1
7/3/2023	131	10	0	121	1
7/4/2023	205	205	0	0	0
7/5/2023	270	270	0	0	0
7/6/2023	169	169	0	0	0
7/7/2023	100	100	0	0	0
7/8/2023	200	200	0	0	0
7/9/2023	200	200	0	0	0
7/10/2023	150	150	0	0	1
7/11/2023	150	150	0	0	1
7/12/2023	200	200	0	0	1
7/13/2023	240	240	0	0	0
7/14/2023	240	240	0	0	0
7/15/2023	180	180	0	0	0
7/16/2023	240	240	0	0	0
7/17/2023	180	180	0	0	0
7/18/2023	195	180	0	15	1
7/19/2023	180	180	0	0	1
7/20/2023	240	240	0	0	1
7/21/2023	60	60	0	0	1
7/22/2023	35	20	0	15	1
7/23/2023	20	20	0	0	1
7/24/2023	70.1	70.1	0	0	1
7/25/2023	47.43	47.43	0	0	1
7/26/2023	0	0	0	0	1
7/27/2023	0	0	0	0	1
7/28/2023	15	0	0	15	1
7/29/2023	0	0	0	0	1
7/30/2023	24	0	0	24	1
7/31/2023	0	0	0	0	1
8/1/2023	102	42	0	60	0
8/2/2023	1032.24	96.5	930.74	5	0
8/3/2023	25	25	0	0	0
8/4/2023	88.5	69.5	0	19	0
8/5/2023	60	60	0	0	0
8/6/2023	60	60	0	0	0
8/7/2023	12	12	0	0	0
8/8/2023	60	60	0	0	0
8/9/2023	0	0	0	0	0
8/10/2023	15	15	0	0	0
8/11/2023	381.94	381.94	0	0	0
8/12/2023	51	32	0	19	1
8/13/2023	0	0	0	0	1
8/14/2023	0	0	0	0	1
8/15/2023	85.5	85.5	0	0	1
8/16/2023	15	15	0	0	1
8/17/2023	0	0	0	0	1
8/18/2023	0	0	0	0	1
8/19/2023	30	0	0	30	1
8/20/2023	13	0	0	13	0
8/21/2023	82	52	0	30	0
8/22/2023	0	0	0	0	0
8/23/2023	159.62	159.62	0	0	0
8/24/2023	62	62	0	0	0
8/25/2023	0	0	0	0	0
8/26/2023	25	25	0	0	0
8/27/2023	162.55	162.55	0	0	0
8/28/2023	0	0	0	0	1
8/29/2023	32	32	0	0	0
8/30/2023	401.1	96.1	0	305	0
8/31/2023	85.94	85.94	0	0	0
9/1/2023	360.25	30.25	0	330	0
9/2/2023	95.25	95.25	0	0	0
9/3/2023	1345.41	0	1345.41	0	0
9/4/2023	62	0	0	62	1
9/5/2023	25	25	0	0	1
9/6/2023	49.44	49.44	0	0	1
9/7/2023	5267.46	295	4972.46	0	1
9/8/2023	402.4	402.4	0	0	1
9/9/2023	442	12	0	430	1
9/10/2023	36	10	0	26	1
9/11/2023	1047	161	0	886	1
9/12/2023	899.62	32	867.62	0	1
9/13/2023	157.5	157.5	0	0	1
9/14/2023	63.5	16.5	0	47	1
9/15/2023	78.25	78.25	0	0	1
9/16/2023	83	83	0	0	0
9/17/2023	19.5	0	0	19.5	0
9/18/2023	413.75	368.75	0	45	1
9/19/2023	158.9	126.4	0	32.5	1
9/20/2023	59	59	0	0	1
9/21/2023	284.5	284.5	0	0	1
9/22/2023	85.85	85.85	0	0	1
9/23/2023	122.5	122.5	0	0	1
9/24/2023	45	40	0	5	1
9/25/2023	0	0	0	0	0
9/26/2023	0	0	0	0	0
9/27/2023	54	0	0	54	0
9/28/2023	0	0	0	0	0
9/29/2023	10	10	0	0	0
9/30/2023	68.5	68.5	0	0	0
10/1/2023	94.75	36.75	0	58	0
10/2/2023	723	3	0	720	0
10/3/2023	0	0	0	0	0
10/4/2023	0	0	0	0	0
10/5/2023	18	0	0	18	0
10/6/2023	21	0	0	21	0
10/7/2023	12	12	0	0	0
10/8/2023	32	0	0	32	0
10/9/2023	20	0	0	20	0
10/10/2023	150	0	0	150	0
10/11/2023	224	14	0	210	0
10/12/2023	35	35	0	0	1
10/13/2023	30	30	0	0	1
10/14/2023	28	0	0	28	0
10/15/2023	0	0	0	0	0
10/16/2023	0	0	0	0	0
10/17/2023	0	0	0	0	0
10/18/2023	0	0	0	0	0
10/19/2023	26	0	0	26	0
10/20/2023	12	12	0	0	0
10/21/2023	76.25	53.25	0	23	1
10/22/2023	0	0	0	0	1
10/23/2023	97	97	0	0	0
10/24/2023	64.1	64.1	0	0	0
10/25/2023	56	0	0	56	0
10/26/2023	0	0	0	0	0
10/27/2023	0	0	0	0	0
10/28/2023	0	0	0	0	0
10/29/2023	0	0	0	0	0
10/30/2023	55	55	0	0	0
10/31/2023	68	15	0	53	0
11/1/2023	16.5	16.5	0	0	0
11/2/2023	15	15	0	0	0
11/3/2023	0	0	0	0	0
11/4/2023	0	0	0	0	0
11/5/2023	150	150	0	0	0
11/6/2023	0	0	0	0	1
11/7/2023	40	40	0	0	1
11/8/2023	115	115	0	0	1
11/9/2023	85	85	0	0	1
11/10/2023	0	0	0	0	1
11/11/2023	0	0	0	0	0
11/12/2023	40	40	0	0	0
11/13/2023	0	0	0	0	0
11/14/2023	0	0	0	0	0
11/15/2023	100	100	0	0	0
11/16/2023	0	0	0	0	1
11/17/2023	15	15	0	0	1
11/18/2023	0	0	0	0	1
11/19/2023	48	0	0	48	1
11/20/2023	68	4	0	64	0
11/21/2023	375	16	0	359	0
11/22/2023	68	14	0	54	0
11/23/2023	105	80	0	25	0
11/24/2023	64	29	0	35	0
11/25/2023	77	4	0	73	1
11/26/2023	4	4	0	0	1
11/27/2023	32	32	0	0	1
11/28/2023	24	24	0	0	1
11/29/2023	0	0	0	0	0
11/30/2023	0	0	0	0	0
12/1/2023	0	0	0	0	0
12/2/2023	31	13	0	18	0
12/3/2023	0	0	0	0	1
12/4/2023	0	0	0	0	1
12/5/2023	21	0	0	21	1
12/6/2023	0	0	0	0	1
12/7/2023	26	20	0	6	1
12/8/2023	9	0	0	9	1
12/9/2023	25	25	0	0	1
12/10/2023	0	0	0	0	1
12/11/2023	12	12	0	0	1
12/12/2023	175	0	0	175	1
12/13/2023	15	15	0	0	1
12/14/2023	0	0	0	0	1
12/15/2023	0	0	0	0	1
12/16/2023	135.75	135.75	0	0	1
12/17/2023	10	10	0	0	1
12/18/2023	115	115	0	0	0
12/19/2023	125	125	0	0	0
12/20/2023	192	175	0	17	0
12/21/2023	42.5	0	0	42.5	0
12/22/2023	675	0	0	675	0
12/23/2023	0	0	0	0	0
12/24/2023	0	0	0	0	0
12/25/2023	30	0	0	30	0
12/26/2023	70	0	0	70	0
12/27/2023	0	0	0	0	0
12/28/2023	218.4	218.4	0	0	0
12/29/2023	37	37	0	0	0
12/30/2023	144	29	0	115	0
12/31/2023	218.4	117.4	0	101	0
1/1/2024	143.8	92.8	0	51	0
1/2/2024	325	224	0	101	0
1/3/2024	319.7	299.7	0	20	0
1/4/2024	12	12	0	0	1
1/5/2024	0	0	0	0	1
1/6/2024	13	13	0	0	0
1/7/2024	39	29	0	10	0
1/8/2024	1074.94	69	990.94	15	0
1/9/2024	100.25	86.25	0	14	0
1/10/2024	185	145	0	40	1
1/11/2024	27	12	0	15	1
1/12/2024	892.8	12	880.8	0	1
1/13/2024	18.55	18.55	0	0	1
1/14/2024	128.85	128.85	0	0	1
1/15/2024	266.75	66.75	0	200	0
1/16/2024	50	15	0	35	0
1/17/2024	323.25	237.25	0	86	0
1/18/2024	126	90	0	36	0
